TIME(s)	PID	COMM	LADDR	LPORT	RADDR	RPORT	TX_KB	RX_KB	MS	ATTACK
2683.080133	2681	TCP	67.220.214.50	80	192.168.2.110	4809	1.008	0.356	315.8269999998993	0
2683.29362	2682	TCP	67.220.214.50	80	192.168.2.110	4810	25.599999999999994	0.8380000000000003	681.9580000001224	0
2683.875518	2683	TCP	67.220.214.50	80	192.168.2.110	4813	0.8520000000000001	0.354	313.95300000031057	0
2684.086366	2684	TCP	67.220.214.50	80	192.168.2.110	4814	1.3450000000000002	0.359	318.9680000000408	0
2684.302775	2685	TCP	67.220.214.50	80	192.168.2.110	4816	1.008	0.356	322.4209999998493	0
2684.368818	2686	TCP	65.54.81.171	80	192.168.4.121	51346	0.407	0.9560000000000002	15086.557000000084	0
2684.522908	2687	TCP	67.220.214.50	80	192.168.2.110	4817	25.599999999999994	0.8380000000000003	681.6579999999703	0
2685.103142	2688	TCP	67.220.214.50	80	192.168.2.110	4818	0.8520000000000001	0.354	314.54900000017005	0
2685.317314	2689	TCP	67.220.214.50	80	192.168.2.110	4819	1.3450000000000002	0.359	314.9790000002213	0
2685.530784	2690	TCP	67.220.214.50	80	192.168.2.110	4820	1.008	0.356	315.6450000001314	0
2685.743921	2691	TCP	67.220.214.50	80	192.168.2.110	4821	25.599999999999994	0.8380000000000003	682.8890000001593	0
2686.275532	2692	TCP	192.168.4.119	139	192.168.4.118	4660	1.348	1.595	14.110000000073342	0
2686.289483	2693	TCP	192.168.4.119	139	192.168.4.118	4661	1.3030000000000002	1.595	14.732000000094558	0
2686.325593	2694	TCP	67.220.214.50	80	192.168.2.110	4824	0.8520000000000001	0.354	315.3309999997873	0
2686.538396	2695	TCP	67.220.214.50	80	192.168.2.110	4825	1.3450000000000002	0.359	318.14299999996365	0
2686.754389	2696	TCP	67.220.214.50	80	192.168.2.110	4826	1.008	0.356	317.2529999997096	0
2686.968874	2697	TCP	67.220.214.50	80	192.168.2.110	4827	25.599999999999994	0.8380000000000003	683.1469999997353	0
2687.551291	2698	TCP	67.220.214.50	80	192.168.2.110	4828	0.8520000000000001	0.354	313.59299999985524	0
2687.762593	2699	TCP	67.220.214.50	80	192.168.2.110	4829	1.3450000000000002	0.359	318.17000000000917	0
2687.978476	2700	TCP	67.220.214.50	80	192.168.2.110	4830	1.008	0.356	314.13700000030076	0
2688.19102	2701	TCP	67.220.214.50	80	192.168.2.110	4832	25.599999999999994	0.8380000000000003	683.4759999997004	0
2688.771577	2702	TCP	67.220.214.50	80	192.168.2.110	4833	0.8520000000000001	0.354	313.54300000020885	0
2688.983745	2703	TCP	67.220.214.50	80	192.168.2.110	4834	1.3450000000000002	0.359	317.2319999998763	0
2689.198933	2704	TCP	67.220.214.50	80	192.168.2.110	4835	1.008	0.356	316.15800000008676	0
2689.414479	2705	TCP	67.220.214.50	80	192.168.2.110	4836	25.599999999999994	0.8380000000000003	684.0099999999438	0
2689.995494	2706	TCP	67.220.214.50	80	192.168.2.110	4837	0.8520000000000001	0.354	315.8450000000812	0
2690.20926	2707	TCP	67.220.214.50	80	192.168.2.110	4840	1.3450000000000002	0.359	316.95700000000215	0
2690.423899	2708	TCP	67.220.214.50	80	192.168.2.110	4842	1.008	0.356	316.1840000002485	0
2690.637601	2709	TCP	67.220.214.50	80	192.168.2.110	4843	25.599999999999994	0.8380000000000003	683.3520000000135	0
2691.22097	2710	TCP	67.220.214.50	80	192.168.2.110	4844	0.8520000000000001	0.354	311.61500000007436	0
2691.431285	2711	TCP	67.220.214.50	80	192.168.2.110	4846	1.3450000000000002	0.359	317.14599999986604	0
2691.646023	2712	TCP	67.220.214.50	80	192.168.2.110	4847	1.008	0.356	315.5209999999897	0
2691.8591	2713	TCP	67.220.214.50	80	192.168.2.110	4848	25.599999999999994	0.8380000000000003	684.0939999997317	0
2692.440802	2714	TCP	67.220.214.50	80	192.168.2.110	4849	0.8520000000000001	0.354	314.01299999970433	0
2692.652522	2715	TCP	67.220.214.50	80	192.168.2.110	4850	1.3450000000000002	0.359	316.4040000001478	0
2692.866918	2716	TCP	67.220.214.50	80	192.168.2.110	4851	1.008	0.356	314.87399999969057	0
2693.079212	2717	TCP	67.220.214.50	80	192.168.2.110	4852	25.599999999999994	0.8380000000000003	683.947999999873	0
2693.663425	2718	TCP	67.220.214.50	80	192.168.2.110	4853	0.8520000000000001	0.354	312.5559999998586	0
2693.874198	2719	TCP	67.220.214.50	80	192.168.2.110	4855	1.3450000000000002	0.359	316.69000000010783	0
2694.08813	2720	TCP	67.220.214.50	80	192.168.2.110	4856	1.008	0.356	316.6240000000471	0
2694.302422	2721	TCP	67.220.214.50	80	192.168.2.110	4857	25.599999999999994	0.8380000000000003	681.9679999998698	0
2694.881981	2722	TCP	67.220.214.50	80	192.168.2.110	4858	0.8520000000000001	0.354	314.2859999998109	0
2695.095507	2723	TCP	67.220.214.50	80	192.168.2.110	4859	1.3450000000000002	0.359	316.6089999999713	0
2695.309426	2724	TCP	67.220.214.50	80	192.168.2.110	4860	1.008	0.356	316.555000000335	0
2695.523407	2725	TCP	67.220.214.50	80	192.168.2.110	4861	25.599999999999994	0.8380000000000003	686.2209999999322	0
2696.106965	2726	TCP	67.220.214.50	80	192.168.2.110	4862	0.8520000000000001	0.354	314.5309999999881	0
2696.319392	2727	TCP	67.220.214.50	80	192.168.2.110	4863	1.3450000000000002	0.359	316.96499999998196	0
2696.533546	2728	TCP	67.220.214.50	80	192.168.2.110	4864	1.008	0.356	315.6779999999344	0
2696.746961	2729	TCP	67.220.214.50	80	192.168.2.110	4865	25.599999999999994	0.8380000000000003	682.9040000002351	0
2697.329055	2730	TCP	67.220.214.50	80	192.168.2.110	4866	0.8520000000000001	0.354	312.66599999980826	0
2697.539111	2731	TCP	67.220.214.50	80	192.168.2.110	4867	1.3450000000000002	0.359	317.4610000000939	0
2697.75489	2732	TCP	67.220.214.50	80	192.168.2.110	4868	1.008	0.356	314.54699999994773	0
2697.967899	2733	TCP	67.220.214.50	80	192.168.2.110	4869	25.599999999999994	0.8380000000000003	684.1849999996157	0
2698.550399	2734	TCP	67.220.214.50	80	192.168.2.110	4870	0.8520000000000001	0.354	314.553999999589	0
2698.762765	2735	TCP	67.220.214.50	80	192.168.2.110	4871	1.3450000000000002	0.359	318.0350000002363	0
2698.978567	2736	TCP	67.220.214.50	80	192.168.2.110	4873	1.008	0.356	315.0989999999183	0
2699.193054	2737	TCP	67.220.214.50	80	192.168.2.110	4874	25.599999999999994	0.8980000000000004	693.485000000237	0
2699.368226	2738	TCP	65.54.81.62	80	192.168.4.121	51347	0.407	0.9560000000000002	15094.684000000143	0
2699.783636	2739	TCP	67.220.214.50	80	192.168.2.110	4875	0.8520000000000001	0.354	315.2839999997923	0
2699.996585	2740	TCP	67.220.214.50	80	192.168.2.110	4876	1.3450000000000002	0.359	317.185000000336	0
2700.210958	2741	TCP	67.220.214.50	80	192.168.2.110	4877	1.008	0.356	315.693999999894	0
2700.424457	2742	TCP	67.220.214.50	80	192.168.2.110	4878	25.599999999999994	0.8380000000000003	682.8199999999924	0
2701.007752	2743	TCP	67.220.214.50	80	192.168.2.110	4879	0.8520000000000001	0.354	312.64599999985876	0
2701.217849	2744	TCP	67.220.214.50	80	192.168.2.110	4880	1.3450000000000002	0.359	317.16499999993175	0
2701.432458	2745	TCP	67.220.214.50	80	192.168.2.110	4881	1.008	0.356	315.40399999994406	0
2701.645903	2746	TCP	67.220.214.50	80	192.168.2.110	4882	25.599999999999994	0.8380000000000003	683.8450000000194	0
2702.228102	2747	TCP	67.220.214.50	80	192.168.2.110	4883	0.8520000000000001	0.354	314.2760000000635	0
2702.440283	2748	TCP	67.220.214.50	80	192.168.2.110	4884	1.3450000000000002	0.359	317.2150000000329	0
2702.655593	2749	TCP	67.220.214.50	80	192.168.2.110	4885	1.008	0.356	316.4489999999205	0
2702.869086	2750	TCP	67.220.214.50	80	192.168.2.110	4886	25.599999999999994	0.8380000000000003	684.6499999996922	0
2703.452795	2751	TCP	67.220.214.50	80	192.168.2.110	4887	0.8520000000000001	0.354	312.79399999993984	0
2703.663852	2752	TCP	67.220.214.50	80	192.168.2.110	4888	1.3450000000000002	0.359	318.5969999999543	0
2703.879759	2753	TCP	67.220.214.50	80	192.168.2.110	4889	1.008	0.356	317.8210000000945	0
2704.094241	2754	TCP	67.220.214.50	80	192.168.2.110	4890	25.599999999999994	0.8380000000000003	684.7250000000713	0
2704.677043	2755	TCP	67.220.214.50	80	192.168.2.110	4891	0.8520000000000001	0.354	315.04899999981717	0
2704.890923	2756	TCP	67.220.214.50	80	192.168.2.110	4892	1.3450000000000002	0.359	315.75500000008105	0
2705.104159	2757	TCP	67.220.214.50	80	192.168.2.110	4893	1.008	0.356	317.39299999981085	0
2705.318294	2758	TCP	67.220.214.50	80	192.168.2.110	4894	25.599999999999994	0.8380000000000003	681.86199999991	0
2705.897765	2759	TCP	67.220.214.50	80	192.168.2.110	4895	0.8520000000000001	0.354	314.2939999997907	0
2706.109731	2760	TCP	67.220.214.50	80	192.168.2.110	4896	1.3450000000000002	0.359	316.197000000102	0
2706.32411	2761	TCP	67.220.214.50	80	192.168.2.110	4897	1.008	0.356	313.6749999998756	0
2706.536203	2762	TCP	67.220.214.50	80	192.168.2.110	4898	25.599999999999994	0.8380000000000003	683.2049999998162	0
2707.118376	2763	TCP	67.220.214.50	80	192.168.2.110	4899	0.8520000000000001	0.354	312.8990000000158	0
2707.328933	2764	TCP	67.220.214.50	80	192.168.2.110	4900	1.3450000000000002	0.359	317.2030000000632	0
2707.544374	2765	TCP	67.220.214.50	80	192.168.2.110	4901	1.008	0.356	315.64799999978277	0
2707.75805	2766	TCP	67.220.214.50	80	192.168.2.110	4902	25.599999999999994	0.8380000000000003	683.3480000000236	0
2708.339212	2767	TCP	67.220.214.50	80	192.168.2.110	4903	0.8520000000000001	0.354	315.0530000002618	0
2708.551927	2768	TCP	67.220.214.50	80	192.168.2.110	4904	1.3450000000000002	0.359	317.4520000002303	0
2708.766929	2769	TCP	67.220.214.50	80	192.168.2.110	4905	1.008	0.356	315.30300000031275	0
2708.981402	2770	TCP	67.220.214.50	80	192.168.2.110	4906	25.599999999999994	0.8380000000000003	681.2250000002678	0
2709.559936	2771	TCP	67.220.214.50	80	192.168.2.110	4907	0.8520000000000001	0.354	314.7919999996702	0
2709.772281	2772	TCP	67.220.214.50	80	192.168.2.110	4908	1.3450000000000002	0.359	317.0799999998053	0
2709.986763	2773	TCP	67.220.214.50	80	192.168.2.110	4909	1.008	0.356	315.4640000002473	0
2710.199883	2774	TCP	67.220.214.50	80	192.168.2.110	4911	25.599999999999994	0.8380000000000003	688.220999999885	0
2710.787876	2775	TCP	67.220.214.50	80	192.168.2.110	4912	0.8520000000000001	0.354	312.8350000001774	0
2710.998934	2776	TCP	67.220.214.50	80	192.168.2.110	4913	1.3450000000000002	0.359	317.8849999999329	0
2711.214526	2777	TCP	67.220.214.50	80	192.168.2.110	4914	1.008	0.356	315.9229999996569	0
2711.42784	2778	TCP	67.220.214.50	80	192.168.2.110	4915	25.599999999999994	0.8380000000000003	719.4700000000012	0
2712.046672	2779	TCP	67.220.214.50	80	192.168.2.110	4916	0.8520000000000001	0.354	312.5030000001061	0
2712.256856	2780	TCP	67.220.214.50	80	192.168.2.110	4917	1.3450000000000002	0.359	316.18200000002616	0
2712.453809	2781	TCP	64.90.206.110	80	192.168.2.113	4604	94.56799999999997	3.2140000000000017	138507.0310000001	0
2712.471233	2782	TCP	67.220.214.50	80	192.168.2.110	4918	1.008	0.356	315.41999999990367	0
2712.684158	2783	TCP	67.220.214.50	80	192.168.2.110	4919	25.599999999999994	0.8380000000000003	703.1830000000809	0
2713.266591	2784	TCP	67.220.214.50	80	192.168.2.110	4920	0.8520000000000001	0.354	363.528999999744	0
2713.524764	2785	TCP	67.220.214.50	80	192.168.2.110	4921	1.3450000000000002	0.359	324.20100000035745	0
2713.746083	2786	TCP	67.220.214.50	80	192.168.2.110	4922	1.008	0.356	316.0020000000259	0
2713.960306	2787	TCP	67.220.214.50	80	192.168.2.110	4923	25.599999999999994	0.8380000000000003	683.1750000001193	0
2714.371075	2788	TCP	65.54.81.30	80	192.168.4.121	51348	0.46699999999999997	0.9560000000000002	15028.565999999955	0
2714.541534	2789	TCP	67.220.214.50	80	192.168.2.110	4924	0.8520000000000001	0.354	315.0470000000496	0
2714.755221	2790	TCP	67.220.214.50	80	192.168.2.110	4925	1.3450000000000002	0.359	316.2280000001374	0
2714.968975	2791	TCP	67.220.214.50	80	192.168.2.110	4926	1.008	0.356	315.08700000040335	0
2715.181496	2792	TCP	67.220.214.50	80	192.168.2.110	4927	25.599999999999994	0.8380000000000003	683.1969999998364	0
2715.762033	2793	TCP	67.220.214.50	80	192.168.2.110	4928	0.8520000000000001	0.354	314.5269999999982	0
2715.97426	2794	TCP	67.220.214.50	80	192.168.2.110	4929	1.3450000000000002	0.359	318.1640000002517	0
2716.189641	2795	TCP	67.220.214.50	80	192.168.2.110	4930	1.008	0.356	314.6630000001096	0
2716.402686	2796	TCP	67.220.214.50	80	192.168.2.110	4931	25.599999999999994	0.8380000000000003	684.4869999999901	0
2716.987117	2797	TCP	67.220.214.50	80	192.168.2.110	4932	0.8520000000000001	0.354	312.6729999999043	0
2717.196711	2798	TCP	67.220.214.50	80	192.168.2.110	4933	1.3450000000000002	0.359	318.70900000012625	0
2717.413123	2799	TCP	67.220.214.50	80	192.168.2.110	4934	1.008	0.356	315.14500000002954	0
2717.627056	2800	TCP	67.220.214.50	80	192.168.2.110	4935	25.599999999999994	0.8380000000000003	684.3560000002071	0
2717.887889	2801	TCP	192.168.5.122	110	192.168.2.112	4963	1.042	0.499	15.24699999981749	0
2718.208488	2802	TCP	67.220.214.50	80	192.168.2.110	4936	0.8520000000000001	0.354	314.5399999998517	0
2718.42044	2803	TCP	67.220.214.50	80	192.168.2.110	4937	1.3450000000000002	0.359	317.2050000002855	0
2718.635187	2804	TCP	67.220.214.50	80	192.168.2.110	4938	1.008	0.356	316.31900000002133	0
2718.850899	2805	TCP	67.220.214.50	80	192.168.2.110	4939	25.599999999999994	0.8380000000000003	683.226999999988	0
2719.431693	2806	TCP	67.220.214.50	80	192.168.2.110	4940	0.8520000000000001	0.354	315.2989999998681	0
2719.645261	2807	TCP	67.220.214.50	80	192.168.2.110	4941	1.3450000000000002	0.359	316.8590000000222	0
2719.860149	2808	TCP	67.220.214.50	80	192.168.2.110	4942	1.008	0.356	314.5879999997305	0
2720.073144	2809	TCP	67.220.214.50	80	192.168.2.110	4943	25.599999999999994	0.8380000000000003	682.231000000229	0
2720.65516	2810	TCP	67.220.214.50	80	192.168.2.110	4944	0.8520000000000001	0.354	313.0730000002586	0
2720.865482	2811	TCP	67.220.214.50	80	192.168.2.110	4945	1.3450000000000002	0.359	317.61699999970006	0
2721.080559	2812	TCP	67.220.214.50	80	192.168.2.110	4946	1.008	0.356	314.3920000002254	0
2721.293583	2813	TCP	67.220.214.50	80	192.168.2.110	4948	25.599999999999994	0.8380000000000003	680.9819999998581	0
2721.872902	2814	TCP	67.220.214.50	80	192.168.2.110	4949	0.8520000000000001	0.354	314.80999999985215	0
2722.08537	2815	TCP	67.220.214.50	80	192.168.2.110	4950	1.3450000000000002	0.359	319.2080000003443	0
2722.301527	2816	TCP	67.220.214.50	80	192.168.2.110	4951	1.008	0.356	315.6679999997323	0
2722.514596	2817	TCP	67.220.214.50	80	192.168.2.110	4952	25.599999999999994	0.8980000000000004	684.212000000116	0
2723.097883	2818	TCP	67.220.214.50	80	192.168.2.110	4953	0.8520000000000001	0.354	313.0510000000868	0
2723.308088	2819	TCP	67.220.214.50	80	192.168.2.110	4954	1.3450000000000002	0.359	316.4539999997942	0
2723.523002	2820	TCP	67.220.214.50	80	192.168.2.110	4955	1.008	0.356	314.4240000001446	0
2723.7359	2821	TCP	67.220.214.50	80	192.168.2.110	4956	25.599999999999994	0.8980000000000004	682.4059999999008	0
2724.316357	2822	TCP	67.220.214.50	80	192.168.2.110	4957	0.8520000000000001	0.354	313.0630000000565	0
2724.528763	2823	TCP	67.220.214.50	80	192.168.2.110	4958	1.3450000000000002	0.359	317.0220000001791	0
2724.743354	2824	TCP	67.220.214.50	80	192.168.2.110	4959	1.008	0.356	316.2929999998596	0
2724.957094	2825	TCP	67.220.214.50	80	192.168.2.110	4960	25.599999999999994	0.8380000000000003	681.1910000001262	0
2725.536526	2826	TCP	67.220.214.50	80	192.168.2.110	4961	0.8520000000000001	0.354	314.6110000002409	0
2725.748659	2827	TCP	67.220.214.50	80	192.168.2.110	4962	1.3450000000000002	0.359	318.33899999992354	0
2725.964272	2828	TCP	67.220.214.50	80	192.168.2.110	4963	1.008	0.356	315.60899999976755	0
2726.178265	2829	TCP	67.220.214.50	80	192.168.2.110	4964	25.599999999999994	0.8380000000000003	681.2479999998686	0
2726.759466	2830	TCP	67.220.214.50	80	192.168.2.110	4965	0.8520000000000001	0.354	312.8970000002482	0
2726.969832	2831	TCP	67.220.214.50	80	192.168.2.110	4966	1.3450000000000002	0.359	318.145999999615	0
2727.185464	2832	TCP	67.220.214.50	80	192.168.2.110	4967	1.008	0.356	316.4010000000417	0
2727.399547	2833	TCP	67.220.214.50	80	192.168.2.110	4968	25.599999999999994	0.8380000000000003	685.1870000000417	0
2727.982064	2834	TCP	67.220.214.50	80	192.168.2.110	4969	0.8520000000000001	0.354	316.54200000002675	0
2728.195861	2835	TCP	67.220.214.50	80	192.168.2.110	4970	1.3450000000000002	0.359	318.6049999999341	0
2728.411669	2836	TCP	67.220.214.50	80	192.168.2.110	4971	1.008	0.356	315.6659999999647	0
2728.626591	2837	TCP	67.220.214.50	80	192.168.2.110	4972	25.599999999999994	0.8380000000000003	682.1109999996224	0
2729.206561	2838	TCP	67.220.214.50	80	192.168.2.110	4973	0.8520000000000001	0.354	316.2520000000768	0
2729.367585	2839	TCP	65.54.81.30	80	192.168.4.121	51349	0.407	0.9560000000000002	15095.562999999856	0
2729.420246	2840	TCP	67.220.214.50	80	192.168.2.110	4974	1.3450000000000002	0.359	318.4329999999136	0
2729.635987	2841	TCP	67.220.214.50	80	192.168.2.110	4975	1.008	0.356	314.3049999998766	0
2729.849049	2842	TCP	67.220.214.50	80	192.168.2.110	4976	25.599999999999994	0.8380000000000003	683.1440000000839	0
2730.432451	2843	TCP	67.220.214.50	80	192.168.2.110	4977	0.8520000000000001	0.354	316.6120000000774	0
2730.645825	2844	TCP	67.220.214.50	80	192.168.2.110	4978	1.3450000000000002	0.359	317.0939999999973	0
2730.861174	2845	TCP	67.220.214.50	80	192.168.2.110	4979	1.008	0.356	315.36099999993894	0
2731.073962	2846	TCP	67.220.214.50	80	192.168.2.110	4980	25.599999999999994	0.8380000000000003	683.4420000000136	0
2731.65576	2847	TCP	67.220.214.50	80	192.168.2.110	4982	0.8520000000000001	0.354	314.52200000012454	0
2731.867937	2848	TCP	67.220.214.50	80	192.168.2.110	4983	1.3450000000000002	0.359	318.2080000001406	0
2732.083351	2849	TCP	67.220.214.50	80	192.168.2.110	4984	1.008	0.356	316.63799999978437	0
2732.297679	2850	TCP	67.220.214.50	80	192.168.2.110	4985	25.599999999999994	0.8380000000000003	681.7060000003039	0
2732.879717	2851	TCP	67.220.214.50	80	192.168.2.110	4986	0.8520000000000001	0.354	311.79400000019086	0
2733.088926	2852	TCP	67.220.214.50	80	192.168.2.110	4987	1.3450000000000002	0.359	316.4350000001832	0
2733.303575	2853	TCP	67.220.214.50	80	192.168.2.110	4989	1.008	0.356	315.6659999999647	0
2733.516682	2854	TCP	67.220.214.50	80	192.168.2.110	4990	25.599999999999994	0.8380000000000003	682.941000000028	0
2734.098225	2855	TCP	67.220.214.50	80	192.168.2.110	4991	0.8520000000000001	0.354	314.2499999999018	0
2734.311952	2856	TCP	67.220.214.50	80	192.168.2.110	4994	1.3450000000000002	0.359	316.38699999984965	0
2734.525832	2857	TCP	67.220.214.50	80	192.168.2.110	4995	1.008	0.356	316.88900000017384	0
2734.740577	2858	TCP	67.220.214.50	80	192.168.2.110	4996	25.599999999999994	0.8380000000000003	682.2659999997995	0
2735.321166	2859	TCP	67.220.214.50	80	192.168.2.110	4997	0.8520000000000001	0.354	314.78699999979654	0
2735.533643	2860	TCP	67.220.214.50	80	192.168.2.110	4998	1.3450000000000002	0.359	316.92599999996673	0
2735.748163	2861	TCP	67.220.214.50	80	192.168.2.110	4999	1.008	0.356	316.5239999998448	0
2735.962664	2862	TCP	67.220.214.50	80	192.168.2.110	1026	25.599999999999994	0.8380000000000003	683.4180000000742	0
2736.545879	2863	TCP	67.220.214.50	80	192.168.2.110	1027	0.8520000000000001	0.354	313.0670000000464	0
2736.756487	2864	TCP	67.220.214.50	80	192.168.2.110	1028	1.3450000000000002	0.359	318.3079999998881	0
2736.972357	2865	TCP	67.220.214.50	80	192.168.2.110	1029	1.008	0.356	315.295999999762	0
2737.016978	2866	TCP	69.84.133.138	80	192.168.2.110	1030	177.56099999999975	5.948999999999997	102391.0719999999	0
2737.185614	2867	TCP	67.220.214.50	80	192.168.2.110	1031	25.599999999999994	0.8380000000000003	690.6840000001466	0
2737.774134	2868	TCP	67.220.214.50	80	192.168.2.110	1032	0.8520000000000001	0.354	352.2609999999986	0
2737.992304	2869	TCP	67.220.214.50	80	192.168.2.110	1033	1.3450000000000002	0.359	515.9699999999248	0
2738.31279	2870	TCP	67.220.214.50	80	192.168.2.110	1034	1.008	0.356	455.95700000012584	0
2738.325626	2871	TCP	142.166.14.77	80	192.168.2.110	1035	2.355	0.7360000000000002	101050.45900000005	0
2738.666035	2872	TCP	67.220.214.50	80	192.168.2.110	1036	25.599999999999994	0.8380000000000003	684.3189999999595	0
2739.247767	2873	TCP	67.220.214.50	80	192.168.2.110	1037	0.8520000000000001	0.354	315.46700000035344	0
2739.460478	2874	TCP	67.220.214.50	80	192.168.2.110	1038	1.3450000000000002	0.359	317.6069999999527	0
2739.675916	2875	TCP	67.220.214.50	80	192.168.2.110	1039	1.008	0.356	316.0299999999552	0
2739.889636	2876	TCP	67.220.214.50	80	192.168.2.110	1040	25.599999999999994	0.8380000000000003	682.7130000001489	0
2740.470875	2877	TCP	67.220.214.50	80	192.168.2.110	1041	0.8520000000000001	0.354	314.59099999983664	0
2740.682973	2878	TCP	67.220.214.50	80	192.168.2.110	1042	1.3450000000000002	0.359	318.35000000000946	0
2740.898578	2879	TCP	67.220.214.50	80	192.168.2.110	1043	1.008	0.356	315.6000000003587	0
2741.111622	2880	TCP	67.220.214.50	80	192.168.2.110	1044	25.599999999999994	0.8380000000000003	682.9390000002604	0
2741.69256	2881	TCP	67.220.214.50	80	192.168.2.110	1045	0.8520000000000001	0.354	314.1009999999369	0
2741.9044	2882	TCP	67.220.214.50	80	192.168.2.110	1046	1.3450000000000002	0.359	317.1580000002905	0
2742.119279	2883	TCP	67.220.214.50	80	192.168.2.110	1047	1.008	0.356	314.14300000005824	0
2742.332077	2884	TCP	67.220.214.50	80	192.168.2.110	1048	25.599999999999994	0.8980000000000004	726.9390000001295	0
2742.957755	2885	TCP	67.220.214.50	80	192.168.2.110	1049	0.8520000000000001	0.354	315.0949999999284	0
2743.169848	2886	TCP	67.220.214.50	80	192.168.2.110	1050	1.3450000000000002	0.359	324.68299999982264	0
2743.197219	2887	TCP	192.168.5.122	80	192.168.4.120	2605	47.074000000000034	2.1160000000000005	5422.204999999849	0
2743.234673	2888	TCP	68,142,205,137	80	192.168.4.120	2606	14.565	0.6780000000000002	514.8990000002414	0
2743.302556	2889	TCP	68,142,205,137	80	192.168.4.120	2607	14.143999999999998	0.6900000000000002	643.7200000000303	0
2743.386903	2890	TCP	67.220.214.50	80	192.168.2.110	1051	1.008	0.356	328.69099999970786	0
2743.560709	2891	TCP	88,208,248,162	80	192.168.4.120	2608	776.842000000004	26.17399999999989	114690.04900000028	0
2743.612746	2892	TCP	67.220.214.50	80	192.168.2.110	1052	25.599999999999994	0.8380000000000003	720.0250000000779	0
2743.697208	2893	TCP	98.137.80.32	80	192.168.4.120	2609	78.23800000000004	4.216000000000002	56801.02099999976	0
2743.85342	2894	TCP	174.121.74.194	80	192.168.4.120	2610	19.503999999999994	1.9910000000000008	151149.56800000026	0
2744.16625	2895	TCP	66.220.146.18	80	192.168.4.120	2611	6.838000000000001	3.416000000000001	321958.02699999965	0
2744.218566	2896	TCP	67.220.214.50	80	192.168.2.110	1053	0.8520000000000001	0.354	352.9109999999491	0
2744.367338	2897	TCP	65.54.81.42	80	192.168.4.121	51350	0.40599999999999997	0.9560000000000002	20070.690999999897	0
2744.449207	2898	TCP	66.220.146.18	80	192.168.4.120	2612	386.99800000000164	13.471000000000027	597209.6329999999	0
2744.465738	2899	TCP	67.220.214.50	80	192.168.2.110	1054	1.3450000000000002	0.359	340.31800000002477	0
2744.687289	2900	TCP	67.220.214.50	80	192.168.2.110	1055	1.008	0.356	359.5500000001266	0
2744.737999	2901	TCP	205,178,176,154	80	192.168.4.120	2613	66.76599999999998	7.645	103035.6310000002	0
2744.806611	2902	TCP	174,133,126,130	80	192.168.4.120	2614	140.98699999999994	4.264000000000002	56819.65200000013	0
2744.924484	2903	TCP	67.220.214.50	80	192.168.2.110	1056	25.599999999999994	0.8380000000000003	709.6469999996771	0
2744.931785	2904	TCP	66.220.146.18	80	192.168.4.120	2615	11.288000000000002	0.5960000000000001	270542.2509999999	0
2745.541627	2905	TCP	67.220.214.50	80	192.168.2.110	1057	0.8520000000000001	0.354	318.4350000001359	0
2745.681555	2906	TCP	68,142,205,137	80	192.168.4.120	2616	14.098999999999998	0.6600000000000001	594.0969999996923	0
2745.753998	2907	TCP	67.220.214.50	80	192.168.2.110	1058	1.3450000000000002	0.359	398.86499999965963	0
2746.032838	2908	TCP	67.220.214.50	80	192.168.2.110	1059	1.008	0.356	386.6909999997006	0
2746.301806	2909	TCP	67.220.214.50	80	192.168.2.110	1060	25.599999999999994	0.8380000000000003	704.714999999851	0
2746.447174	2910	TCP	207.210.64.84	80	192.168.4.120	2617	115.68999999999991	5.5939999999999985	26444.246999999905	0
2746.903902	2911	TCP	67.220.214.50	80	192.168.2.110	1061	0.8520000000000001	0.354	326.23400000011316	0
2747.128769	2912	TCP	67.220.214.50	80	192.168.2.110	1062	1.3450000000000002	0.359	316.2390000002233	0
2747.342494	2913	TCP	67.220.214.50	80	192.168.2.110	1063	1.008	0.356	337.30000000014115	0
2747.557542	2914	TCP	67.220.214.50	80	192.168.2.110	1064	25.599999999999994	0.8380000000000003	705.94200000005	0
2748.150266	2915	TCP	68,142,205,137	80	192.168.4.120	2618	104.45899999999995	2.633000000000002	2545.5699999997705	0
2748.160266	2916	TCP	67.220.214.50	80	192.168.2.110	1065	0.8520000000000001	0.354	316.08700000015233	0
2748.373775	2917	TCP	67.220.214.50	80	192.168.2.110	1066	1.3450000000000002	0.359	327.7539999999135	0
2748.598899	2918	TCP	67.220.214.50	80	192.168.2.110	1067	1.008	0.356	323.4199999997145	0
2748.619874	2919	TCP	192.168.5.122	80	192.168.4.120	2619	45.57200000000003	2.1620000000000004	7925.502000000051	0
2748.81907	2920	TCP	67.220.214.50	80	192.168.2.110	1068	25.599999999999994	0.8380000000000003	681.6349999999147	0
2749.400945	2921	TCP	67.220.214.50	80	192.168.2.110	1069	0.8520000000000001	0.354	379.38900000017384	0
2749.622545	2922	TCP	67.220.214.50	80	192.168.2.110	1070	1.3450000000000002	0.359	446.79299999961586	0
2749.966849	2923	TCP	67.220.214.50	80	192.168.2.110	1071	1.008	0.356	319.6619999998802	0
2750.18089	2924	TCP	67.220.214.50	80	192.168.2.110	1072	25.599999999999994	0.8380000000000003	699.9439999999595	0
2750.778453	2925	TCP	67.220.214.50	80	192.168.2.110	1073	0.8520000000000001	0.354	344.930000000204	0
